index,Unnamed: 0,FileName,age,SPLIT,SSL_SPLIT
11940,17148,45_0_2_20170105173303117.jpg.chip.jpg,45,TRAIN,EXCLUDE
10947,15717,28_1_1_20170117022211139.jpg.chip.jpg,28,TRAIN,EXCLUDE
6749,9673,56_0_3_20170105180725694.jpg.chip.jpg,56,TRAIN,EXCLUDE
10256,14724,25_1_0_20170112205049764.jpg.chip.jpg,25,TRAIN,EXCLUDE
9437,13551,38_1_2_20170116153446750.jpg.chip.jpg,38,TRAIN,EXCLUDE
11751,16893,28_0_0_20170104202019890.jpg.chip.jpg,28,TRAIN,LABELED
6713,9611,56_0_0_20170109012217972.jpg.chip.jpg,56,TRAIN,EXCLUDE
7927,11380,36_1_3_20170117183328934.jpg.chip.jpg,36,TRAIN,LABELED
11544,16593,28_0_1_20170113151637766.jpg.chip.jpg,28,TRAIN,EXCLUDE
4770,6834,35_0_0_20170117153829116.jpg.chip.jpg,35,TRAIN,EXCLUDE
8595,12318,39_1_2_20170116164304221.jpg.chip.jpg,39,TRAIN,EXCLUDE
3402,4853,54_0_1_20170117191441764.jpg.chip.jpg,54,TRAIN,EXCLUDE
641,942,30_0_1_20170117123910079.jpg.chip.jpg,30,TRAIN,EXCLUDE
4796,6867,32_0_0_20170104202207601.jpg.chip.jpg,32,TRAIN,EXCLUDE
3746,5349,35_0_0_20170117141853785.jpg.chip.jpg,35,TRAIN,EXCLUDE
79,109,26_0_0_20170116193316697.jpg.chip.jpg,26,TRAIN,EXCLUDE
3882,5560,30_0_0_20170117151539963.jpg.chip.jpg,30,TRAIN,EXCLUDE
12707,18268,29_1_1_20170103183648691.jpg.chip.jpg,29,TRAIN,EXCLUDE
8903,12778,37_0_0_20170104202337592.jpg.chip.jpg,37,TRAIN,EXCLUDE
1365,1963,24_1_0_20170103180642496.jpg.chip.jpg,24,TRAIN,EXCLUDE
12750,18339,39_0_0_20170104210052987.jpg.chip.jpg,39,TRAIN,EXCLUDE
3043,4332,25_0_0_20170117195250189.jpg.chip.jpg,25,TRAIN,EXCLUDE
13116,18851,30_1_2_20170117154700223.jpg.chip.jpg,30,TRAIN,EXCLUDE
11485,16511,43_1_1_20170117010132729.jpg.chip.jpg,43,TRAIN,EXCLUDE
1220,1760,34_1_0_20170120221017644.jpg.chip.jpg,34,TRAIN,EXCLUDE
431,611,31_1_0_20170103182528433.jpg.chip.jpg,31,TRAIN,EXCLUDE
9967,14313,24_1_4_20170103223907208.jpg.chip.jpg,24,TRAIN,EXCLUDE
6063,8696,24_1_1_20170112234612457.jpg.chip.jpg,24,TRAIN,EXCLUDE
470,673,60_0_0_20170117172331922.jpg.chip.jpg,60,TRAIN,EXCLUDE
12295,17689,25_0_1_20170116003121821.jpg.chip.jpg,25,TRAIN,LABELED
11547,16597,35_0_2_20170119180256157.jpg.chip.jpg,35,TRAIN,EXCLUDE
7098,10187,55_0_3_20170119205329112.jpg.chip.jpg,55,TRAIN,EXCLUDE
2037,2926,28_0_3_20170119194719106.jpg.chip.jpg,28,TRAIN,EXCLUDE
7058,10136,55_1_0_20170103183939755.jpg.chip.jpg,55,TRAIN,EXCLUDE
8265,11856,28_0_3_20170119194502757.jpg.chip.jpg,28,TRAIN,LABELED
5671,8131,32_0_0_20170105183653831.jpg.chip.jpg,32,TRAIN,EXCLUDE
10034,14405,26_0_3_20170117154454487.jpg.chip.jpg,26,TRAIN,EXCLUDE
1989,2861,24_0_1_20170103212749284.jpg.chip.jpg,24,TRAIN,EXCLUDE
1395,2013,30_1_2_20170116171019788.jpg.chip.jpg,30,TRAIN,EXCLUDE
11272,16184,32_0_0_20170117140230056.jpg.chip.jpg,32,TRAIN,EXCLUDE
2098,3029,34_0_3_20170119200611509.jpg.chip.jpg,34,TRAIN,EXCLUDE
466,665,40_1_1_20170113000204402.jpg.chip.jpg,40,TRAIN,EXCLUDE
6415,9183,23_0_4_20170117194059597.jpg.chip.jpg,23,TRAIN,EXCLUDE
3439,4904,24_1_2_20170104021837189.jpg.chip.jpg,24,TRAIN,EXCLUDE
7960,11428,30_1_0_20170105164713380.jpg.chip.jpg,30,TRAIN,LABELED
7078,10162,40_1_1_20170112231504476.jpg.chip.jpg,40,TRAIN,EXCLUDE
12855,18489,22_0_0_20170110232206562.jpg.chip.jpg,22,TRAIN,EXCLUDE
4122,5916,26_0_3_20170117154558934.jpg.chip.jpg,26,TRAIN,EXCLUDE
1558,2239,60_1_1_20170116153456340.jpg.chip.jpg,60,TRAIN,EXCLUDE
9347,13411,30_1_0_20170117141245568.jpg.chip.jpg,30,TRAIN,EXCLUDE
8213,11785,26_1_1_20170116223109423.jpg.chip.jpg,26,TRAIN,EXCLUDE
13127,18867,53_0_0_20170111200949284.jpg.chip.jpg,53,TRAIN,EXCLUDE
9393,13481,32_1_1_20170112215200081.jpg.chip.jpg,32,TRAIN,EXCLUDE
2632,3771,32_1_2_20170116175135519.jpg.chip.jpg,32,TRAIN,EXCLUDE
4017,5756,30_1_0_20170109001620649.jpg.chip.jpg,30,TRAIN,EXCLUDE
5830,8357,53_1_0_20170110122611684.jpg.chip.jpg,53,TRAIN,EXCLUDE
2665,3819,32_1_3_20170104231906826.jpg.chip.jpg,32,TRAIN,EXCLUDE
4778,6844,35_0_2_20170116182457063.jpg.chip.jpg,35,TRAIN,LABELED
7556,10840,25_1_1_20170112215304176.jpg.chip.jpg,25,TRAIN,EXCLUDE
4566,6522,24_1_2_20170116171024225.jpg.chip.jpg,24,TRAIN,EXCLUDE
9899,14217,29_1_2_20170116161428854.jpg.chip.jpg,29,TRAIN,EXCLUDE
715,1038,44_0_3_20170119165648839.jpg.chip.jpg,44,TRAIN,EXCLUDE
5297,7582,54_0_0_20170117155530206.jpg.chip.jpg,54,TRAIN,EXCLUDE
12749,18336,24_0_2_20170112003933482.jpg.chip.jpg,24,TRAIN,EXCLUDE
5821,8344,27_1_2_20170116172637915.jpg.chip.jpg,27,TRAIN,EXCLUDE
2415,3466,23_1_2_20170116172838237.jpg.chip.jpg,23,TRAIN,EXCLUDE
9183,13167,43_1_1_20170117015530911.jpg.chip.jpg,43,TRAIN,EXCLUDE
5890,8452,30_1_0_20170103182254417.jpg.chip.jpg,30,TRAIN,EXCLUDE
12177,17511,31_1_3_20170117170731113.jpg.chip.jpg,31,TRAIN,LABELED
7807,11207,39_1_0_20170117154501002.jpg.chip.jpg,39,TRAIN,EXCLUDE
12170,17500,38_0_0_20170117153835602.jpg.chip.jpg,38,TRAIN,EXCLUDE
9443,13562,56_1_0_20170117172544019.jpg.chip.jpg,56,TRAIN,EXCLUDE
4259,6104,28_0_2_20170112213615815.jpg.chip.jpg,28,TRAIN,EXCLUDE
10556,15168,35_0_1_20170116182401789.jpg.chip.jpg,35,TRAIN,EXCLUDE
6368,9120,25_1_0_20170116220813532.jpg.chip.jpg,25,TRAIN,EXCLUDE
7137,10242,57_1_0_20170110122411678.jpg.chip.jpg,57,TRAIN,EXCLUDE
1372,1977,45_0_2_20170112205737971.jpg.chip.jpg,45,TRAIN,EXCLUDE
2842,4059,29_1_1_20170105183913087.jpg.chip.jpg,29,TRAIN,EXCLUDE
778,1129,28_1_3_20170104223603809.jpg.chip.jpg,28,TRAIN,EXCLUDE
10095,14500,26_1_0_20170109141214949.jpg.chip.jpg,26,TRAIN,EXCLUDE
13043,18747,24_0_3_20170117150043934.jpg.chip.jpg,24,TRAIN,EXCLUDE
4287,6142,23_1_4_20161223214747066.jpg.chip.jpg,23,TRAIN,EXCLUDE
552,797,54_0_4_20170104212703396.jpg.chip.jpg,54,TRAIN,EXCLUDE
6073,8712,38_0_3_20170119212105475.jpg.chip.jpg,38,TRAIN,EXCLUDE
6280,9000,28_0_4_20170103213024052.jpg.chip.jpg,28,TRAIN,EXCLUDE
4810,6884,58_0_1_20170117195329446.jpg.chip.jpg,58,TRAIN,EXCLUDE
12754,18346,26_1_1_20170112210636630.jpg.chip.jpg,26,TRAIN,EXCLUDE
6618,9475,40_0_0_20170117130718950.jpg.chip.jpg,40,TRAIN,EXCLUDE
8928,12811,28_1_1_20170117020409415.jpg.chip.jpg,28,TRAIN,EXCLUDE
11320,16259,42_1_0_20170109141959953.jpg.chip.jpg,42,TRAIN,EXCLUDE
2630,3768,34_0_3_20170119152247249.jpg.chip.jpg,34,TRAIN,EXCLUDE
1390,2003,28_0_1_20170113161017373.jpg.chip.jpg,28,TRAIN,EXCLUDE
1857,2672,40_0_0_20170117133829948.jpg.chip.jpg,40,TRAIN,EXCLUDE
8461,12146,24_1_0_20170117191400699.jpg.chip.jpg,24,TRAIN,EXCLUDE
900,1302,30_1_1_20170117171000858.jpg.chip.jpg,30,TRAIN,EXCLUDE
307,433,54_0_0_20170117171047997.jpg.chip.jpg,54,TRAIN,EXCLUDE
6914,9915,32_1_1_20170113012217433.jpg.chip.jpg,32,TRAIN,EXCLUDE
7887,11324,35_0_0_20170117171508484.jpg.chip.jpg,35,TRAIN,EXCLUDE
2242,3226,46_0_0_20170108235049898.jpg.chip.jpg,46,TRAIN,EXCLUDE
2066,2977,30_0_0_20170119145357069.jpg.chip.jpg,30,TRAIN,EXCLUDE
10463,15025,60_0_0_20170117192002666.jpg.chip.jpg,60,TRAIN,EXCLUDE
3590,5121,40_0_0_20170117181213181.jpg.chip.jpg,40,TRAIN,EXCLUDE
10926,15688,54_0_2_20170112222125722.jpg.chip.jpg,54,TRAIN,EXCLUDE
1956,2815,23_1_2_20170116173018704.jpg.chip.jpg,23,TRAIN,EXCLUDE
1722,2472,37_0_0_20170117140324990.jpg.chip.jpg,37,TRAIN,EXCLUDE
3643,5195,27_0_0_20170117175615777.jpg.chip.jpg,27,TRAIN,LABELED
6622,9480,43_1_3_20170104232218274.jpg.chip.jpg,43,TRAIN,EXCLUDE
11313,16247,26_1_0_20170116164040161.jpg.chip.jpg,26,TRAIN,EXCLUDE
2593,3715,40_0_1_20170105164641662.jpg.chip.jpg,40,TRAIN,EXCLUDE
3409,4864,26_1_4_20170117185535633.jpg.chip.jpg,26,TRAIN,EXCLUDE
11347,16302,30_1_0_20170117181400610.jpg.chip.jpg,30,TRAIN,EXCLUDE
122,170,24_0_1_20170117204434040.jpg.chip.jpg,24,TRAIN,EXCLUDE
10960,15734,55_0_2_20170104023159589.jpg.chip.jpg,55,TRAIN,EXCLUDE
12583,18092,54_1_0_20170109132244248.jpg.chip.jpg,54,TRAIN,EXCLUDE
8538,12242,40_1_0_20170109220527167.jpg.chip.jpg,40,TRAIN,LABELED
10809,15521,26_1_0_20170116234644899.jpg.chip.jpg,26,TRAIN,LABELED
7071,10153,40_0_0_20170117182249476.jpg.chip.jpg,40,TRAIN,EXCLUDE
9390,13477,28_0_3_20170104214636285.jpg.chip.jpg,28,TRAIN,EXCLUDE
6575,9417,54_0_1_20170117190009561.jpg.chip.jpg,54,TRAIN,EXCLUDE
5798,8315,35_0_0_20170103182703466.jpg.chip.jpg,35,TRAIN,EXCLUDE
9215,13222,32_0_3_20170120220937948.jpg.chip.jpg,32,TRAIN,EXCLUDE
4271,6120,46_0_0_20170113181403980.jpg.chip.jpg,46,TRAIN,EXCLUDE
4242,6081,27_0_0_20170117013808240.jpg.chip.jpg,27,TRAIN,EXCLUDE
4076,5846,26_1_3_20170104232510106.jpg.chip.jpg,26,TRAIN,EXCLUDE
6438,9215,29_0_0_20170104165154897.jpg.chip.jpg,29,TRAIN,EXCLUDE
9651,13860,36_0_3_20170119202117701.jpg.chip.jpg,36,TRAIN,EXCLUDE
3105,4417,31_1_0_20170117133210639.jpg.chip.jpg,31,TRAIN,EXCLUDE
7409,10626,36_1_0_20170117183331622.jpg.chip.jpg,36,TRAIN,EXCLUDE
6162,8849,42_0_1_20170113175503980.jpg.chip.jpg,42,TRAIN,EXCLUDE
5445,7802,34_0_1_20170117190152870.jpg.chip.jpg,34,TRAIN,EXCLUDE
9931,14263,29_1_1_20170116001305894.jpg.chip.jpg,29,TRAIN,LABELED
7567,10855,30_1_0_20170117140117810.jpg.chip.jpg,30,TRAIN,EXCLUDE
2020,2904,55_0_0_20170104204634819.jpg.chip.jpg,55,TRAIN,EXCLUDE
8210,11781,28_1_2_20170116192003103.jpg.chip.jpg,28,TRAIN,EXCLUDE
1584,2277,26_1_2_20170104022829221.jpg.chip.jpg,26,TRAIN,EXCLUDE
9638,13842,28_0_0_20170117180236154.jpg.chip.jpg,28,TRAIN,EXCLUDE
12236,17596,32_1_2_20170104202227882.jpg.chip.jpg,32,TRAIN,EXCLUDE
1755,2517,24_1_0_20170112230455412.jpg.chip.jpg,24,TRAIN,EXCLUDE
8045,11544,47_0_0_20170109010730191.jpg.chip.jpg,47,TRAIN,EXCLUDE
9464,13587,55_0_3_20170119180725108.jpg.chip.jpg,55,TRAIN,EXCLUDE
7793,11183,41_1_2_20170116193738910.jpg.chip.jpg,41,TRAIN,EXCLUDE
3888,5569,36_1_0_20170104234532883.jpg.chip.jpg,36,TRAIN,EXCLUDE
29,44,25_1_1_20170112230722548.jpg.chip.jpg,25,TRAIN,EXCLUDE
12033,17297,26_0_2_20170116175516176.jpg.chip.jpg,26,TRAIN,EXCLUDE
1693,2434,55_0_3_20170119171830808.jpg.chip.jpg,55,TRAIN,EXCLUDE
4758,6814,50_1_0_20170104205235021.jpg.chip.jpg,50,TRAIN,EXCLUDE
406,577,31_1_0_20170103183812243.jpg.chip.jpg,31,TRAIN,LABELED
12097,17391,39_0_0_20170117154211467.jpg.chip.jpg,39,TRAIN,EXCLUDE
9141,13114,23_0_1_20170117194105675.jpg.chip.jpg,23,TRAIN,EXCLUDE
11379,16355,45_0_0_20170117135550944.jpg.chip.jpg,45,TRAIN,EXCLUDE
10469,15032,46_1_1_20170116001928205.jpg.chip.jpg,46,TRAIN,EXCLUDE
10679,15328,32_1_1_20170116175409630.jpg.chip.jpg,32,TRAIN,EXCLUDE
4130,5926,30_1_3_20170104235219219.jpg.chip.jpg,30,TRAIN,EXCLUDE
795,1157,29_0_0_20170104205704132.jpg.chip.jpg,29,TRAIN,EXCLUDE
6543,9365,40_0_0_20170120221048429.jpg.chip.jpg,40,TRAIN,EXCLUDE
2240,3224,24_1_2_20170116192946857.jpg.chip.jpg,24,TRAIN,EXCLUDE
8466,12151,38_0_0_20170116233110862.jpg.chip.jpg,38,TRAIN,EXCLUDE
8695,12471,28_1_2_20170116190033925.jpg.chip.jpg,28,TRAIN,EXCLUDE
7102,10194,39_0_0_20170104205032348.jpg.chip.jpg,39,TRAIN,EXCLUDE
8619,12354,31_0_1_20170117135222573.jpg.chip.jpg,31,TRAIN,EXCLUDE
959,1382,36_0_3_20170119150422534.jpg.chip.jpg,36,TRAIN,EXCLUDE
1511,2169,53_1_0_20170109221042561.jpg.chip.jpg,53,TRAIN,EXCLUDE
8397,12044,34_1_0_20170104173038042.jpg.chip.jpg,34,TRAIN,LABELED
3554,5067,58_0_0_20170104185141158.jpg.chip.jpg,58,TRAIN,EXCLUDE
5569,7982,30_1_0_20170117092656822.jpg.chip.jpg,30,TRAIN,EXCLUDE
8754,12562,34_0_0_20170117132525481.jpg.chip.jpg,34,TRAIN,EXCLUDE
6994,10046,21_1_1_20170116175832136.jpg.chip.jpg,21,TRAIN,EXCLUDE
12281,17670,25_0_1_20170114032055563.jpg.chip.jpg,25,TRAIN,EXCLUDE
10584,15210,47_0_1_20170117171504577.jpg.chip.jpg,47,TRAIN,EXCLUDE
6448,9236,45_1_0_20170105173027237.jpg.chip.jpg,45,TRAIN,EXCLUDE
6405,9166,32_0_0_20170116030520611.jpg.chip.jpg,32,TRAIN,EXCLUDE
3232,4602,44_0_3_20170119165428991.jpg.chip.jpg,44,TRAIN,EXCLUDE
10258,14727,21_1_2_20170116164805815.jpg.chip.jpg,21,TRAIN,EXCLUDE
89,124,44_0_0_20170105173313757.jpg.chip.jpg,44,TRAIN,EXCLUDE
1633,2352,21_1_1_20170112233401623.jpg.chip.jpg,21,TRAIN,EXCLUDE
3523,5019,24_1_4_20170103225201704.jpg.chip.jpg,24,TRAIN,EXCLUDE
10952,15722,24_0_2_20170116161928019.jpg.chip.jpg,24,TRAIN,LABELED
5029,7213,38_0_3_20170117121006148.jpg.chip.jpg,38,TRAIN,EXCLUDE
8856,12716,30_1_0_20170117131116466.jpg.chip.jpg,30,TRAIN,EXCLUDE
4383,6281,57_0_0_20170105173458901.jpg.chip.jpg,57,TRAIN,EXCLUDE
11888,17075,42_0_0_20170104184018702.jpg.chip.jpg,42,TRAIN,EXCLUDE
6061,8692,25_1_3_20170104232710103.jpg.chip.jpg,25,TRAIN,EXCLUDE
278,385,26_0_3_20170119183730738.jpg.chip.jpg,26,TRAIN,EXCLUDE
2091,3017,28_0_0_20170117180143493.jpg.chip.jpg,28,TRAIN,EXCLUDE
386,548,40_1_4_20170117154246036.jpg.chip.jpg,40,TRAIN,EXCLUDE
10763,15449,26_1_3_20170119193045378.jpg.chip.jpg,26,TRAIN,EXCLUDE
9378,13461,40_0_0_20170120221448239.jpg.chip.jpg,40,TRAIN,EXCLUDE
5293,7577,38_1_1_20170116160907331.jpg.chip.jpg,38,TRAIN,EXCLUDE
5008,7187,32_1_4_20170105165021555.jpg.chip.jpg,32,TRAIN,LABELED
8969,12872,24_1_2_20170116171557699.jpg.chip.jpg,24,TRAIN,EXCLUDE
797,1162,24_1_0_20170116214224254.jpg.chip.jpg,24,TRAIN,EXCLUDE
2900,4131,26_1_3_20170104232139409.jpg.chip.jpg,26,TRAIN,EXCLUDE
11091,15931,30_1_0_20170117144452546.jpg.chip.jpg,30,TRAIN,EXCLUDE
10145,14579,42_1_0_20170103181418742.jpg.chip.jpg,42,TRAIN,EXCLUDE
10518,15107,32_1_1_20170112210500948.jpg.chip.jpg,32,TRAIN,EXCLUDE
8216,11788,29_1_2_20170116175313289.jpg.chip.jpg,29,TRAIN,EXCLUDE
6387,9146,37_1_0_20170105172735429.jpg.chip.jpg,37,TRAIN,EXCLUDE
8475,12163,50_0_3_20170119195757652.jpg.chip.jpg,50,TRAIN,EXCLUDE
3002,4276,28_1_3_20170104223241929.jpg.chip.jpg,28,TRAIN,EXCLUDE
9941,14278,31_1_3_20170104223314431.jpg.chip.jpg,31,TRAIN,EXCLUDE
5410,7751,21_1_2_20170116171702825.jpg.chip.jpg,21,TRAIN,EXCLUDE
9889,14200,30_1_1_20170116160241839.jpg.chip.jpg,30,TRAIN,EXCLUDE
10038,14412,28_0_2_20170116190050357.jpg.chip.jpg,28,TRAIN,EXCLUDE
3821,5463,24_1_0_20170117150815148.jpg.chip.jpg,24,TRAIN,EXCLUDE
398,566,29_1_1_20170117123750232.jpg.chip.jpg,29,TRAIN,LABELED
7417,10637,28_0_3_20170119164321820.jpg.chip.jpg,28,TRAIN,EXCLUDE
2307,3322,40_0_3_20170119175325322.jpg.chip.jpg,40,TRAIN,EXCLUDE
4876,6988,56_0_2_20170112224648906.jpg.chip.jpg,56,TRAIN,EXCLUDE
8983,12892,33_0_4_20170103235213148.jpg.chip.jpg,33,TRAIN,EXCLUDE
4048,5800,41_1_0_20170104210211937.jpg.chip.jpg,41,TRAIN,EXCLUDE
10302,14802,50_1_0_20170117174644414.jpg.chip.jpg,50,TRAIN,EXCLUDE
6999,10057,28_0_3_20170117020733772.jpg.chip.jpg,28,TRAIN,EXCLUDE
11019,15824,22_0_3_20170117154523094.jpg.chip.jpg,22,TRAIN,EXCLUDE
668,975,38_0_0_20170105172811910.jpg.chip.jpg,38,TRAIN,EXCLUDE
9092,13052,39_1_0_20170103181831665.jpg.chip.jpg,39,TRAIN,EXCLUDE
7854,11275,26_0_1_20170116210505191.jpg.chip.jpg,26,TRAIN,EXCLUDE
12950,18617,34_1_1_20170117140052288.jpg.chip.jpg,34,TRAIN,EXCLUDE
2017,2900,56_0_0_20170117165731095.jpg.chip.jpg,56,TRAIN,EXCLUDE
10033,14404,29_1_0_20170116213445105.jpg.chip.jpg,29,TRAIN,EXCLUDE
12360,17775,23_1_3_20170119164534718.jpg.chip.jpg,23,TRAIN,EXCLUDE
4895,7016,35_1_3_20170117183032742.jpg.chip.jpg,35,TRAIN,LABELED
11899,17089,39_1_0_20170103183656003.jpg.chip.jpg,39,TRAIN,EXCLUDE
12919,18578,21_1_2_20170116171009058.jpg.chip.jpg,21,TRAIN,EXCLUDE
2275,3271,39_0_2_20170105161404090.jpg.chip.jpg,39,TRAIN,EXCLUDE
12627,18159,45_0_0_20170111181750431.jpg.chip.jpg,45,TRAIN,EXCLUDE
3059,4351,28_1_3_20170119195054803.jpg.chip.jpg,28,TRAIN,EXCLUDE
12310,17710,26_0_3_20170119155839538.jpg.chip.jpg,26,TRAIN,EXCLUDE
4306,6171,35_0_0_20170116191127270.jpg.chip.jpg,35,TRAIN,EXCLUDE
327,455,45_0_4_20170104200726522.jpg.chip.jpg,45,TRAIN,EXCLUDE
10724,15399,36_0_0_20170116215747049.jpg.chip.jpg,36,TRAIN,EXCLUDE
1701,2445,32_0_1_20170113145227206.jpg.chip.jpg,32,TRAIN,EXCLUDE
1751,2511,35_1_0_20170117144916091.jpg.chip.jpg,35,TRAIN,EXCLUDE
1134,1638,26_0_3_20170104214719799.jpg.chip.jpg,26,TRAIN,EXCLUDE
646,947,32_1_2_20170116192028254.jpg.chip.jpg,32,TRAIN,EXCLUDE
6486,9291,28_0_3_20170119194436435.jpg.chip.jpg,28,TRAIN,EXCLUDE
13057,18772,36_0_0_20170117183307375.jpg.chip.jpg,36,TRAIN,EXCLUDE
52,71,25_0_2_20170116161438706.jpg.chip.jpg,25,TRAIN,EXCLUDE
2798,3999,40_1_2_20170116161916676.jpg.chip.jpg,40,TRAIN,EXCLUDE
11105,15952,53_0_0_20170104184415133.jpg.chip.jpg,53,TRAIN,LABELED
11716,16843,40_0_1_20170113142425444.jpg.chip.jpg,40,TRAIN,EXCLUDE
10414,14959,45_0_1_20170116204403032.jpg.chip.jpg,45,TRAIN,EXCLUDE
8769,12585,25_1_3_20170119172047553.jpg.chip.jpg,25,TRAIN,EXCLUDE
10893,15638,26_0_4_20170117200550222.jpg.chip.jpg,26,TRAIN,EXCLUDE
5196,7423,50_0_3_20170117144239634.jpg.chip.jpg,50,TRAIN,EXCLUDE
12343,17753,25_0_4_20170117151003346.jpg.chip.jpg,25,TRAIN,EXCLUDE
7294,10460,54_0_3_20170119184252470.jpg.chip.jpg,54,TRAIN,EXCLUDE
3934,5634,35_1_1_20170112213036050.jpg.chip.jpg,35,TRAIN,LABELED
9560,13724,24_1_2_20170116165608430.jpg.chip.jpg,24,TRAIN,EXCLUDE
1884,2710,27_0_1_20170117172452375.jpg.chip.jpg,27,TRAIN,EXCLUDE
11556,16609,24_0_2_20170104021847349.jpg.chip.jpg,24,TRAIN,EXCLUDE
9166,13146,60_0_0_20170117162820707.jpg.chip.jpg,60,TRAIN,EXCLUDE
12284,17675,45_1_0_20170119192452937.jpg.chip.jpg,45,TRAIN,EXCLUDE
3449,4916,34_0_1_20170112215212041.jpg.chip.jpg,34,TRAIN,EXCLUDE
4103,5888,47_0_0_20170116233351586.jpg.chip.jpg,47,TRAIN,EXCLUDE
2522,3614,26_1_1_20170116153217708.jpg.chip.jpg,26,TRAIN,EXCLUDE
2267,3261,37_0_1_20170117135940308.jpg.chip.jpg,37,TRAIN,EXCLUDE
12519,17993,39_0_1_20170113175840205.jpg.chip.jpg,39,TRAIN,EXCLUDE
3453,4920,40_0_0_20170117171009947.jpg.chip.jpg,40,TRAIN,EXCLUDE
6810,9758,29_1_2_20170116172543850.jpg.chip.jpg,29,TRAIN,EXCLUDE
7012,10075,31_0_1_20170116024204398.jpg.chip.jpg,31,TRAIN,EXCLUDE
10494,15070,33_1_0_20170119192533970.jpg.chip.jpg,33,TRAIN,EXCLUDE
4277,6128,47_0_3_20170119152344615.jpg.chip.jpg,47,TRAIN,EXCLUDE
5737,8223,28_0_1_20170113134036488.jpg.chip.jpg,28,TRAIN,EXCLUDE
12621,18151,31_0_0_20170117135307744.jpg.chip.jpg,31,TRAIN,EXCLUDE
7719,11077,29_1_4_20170117202752934.jpg.chip.jpg,29,TRAIN,EXCLUDE
13037,18739,50_0_3_20170119203909752.jpg.chip.jpg,50,TRAIN,EXCLUDE
11989,17224,58_0_0_20170105173628294.jpg.chip.jpg,58,TRAIN,EXCLUDE
2994,4265,51_0_0_20170120134243735.jpg.chip.jpg,51,TRAIN,EXCLUDE
4853,6953,30_1_1_20170113012657328.jpg.chip.jpg,30,TRAIN,EXCLUDE
3329,4743,48_1_0_20170104185815758.jpg.chip.jpg,48,TRAIN,EXCLUDE
7069,10151,35_0_0_20170117174409006.jpg.chip.jpg,35,TRAIN,EXCLUDE
5393,7728,46_1_1_20170113011956753.jpg.chip.jpg,46,TRAIN,EXCLUDE
9294,13332,24_1_0_20170116211933213.jpg.chip.jpg,24,TRAIN,EXCLUDE
9061,13006,26_1_1_20170116162448538.jpg.chip.jpg,26,TRAIN,EXCLUDE
10954,15725,25_1_0_20170103182309849.jpg.chip.jpg,25,TRAIN,EXCLUDE
7526,10803,26_0_1_20170117195659949.jpg.chip.jpg,26,TRAIN,EXCLUDE
5076,7273,38_0_2_20170116173400198.jpg.chip.jpg,38,TRAIN,LABELED
9493,13629,52_0_0_20170105173619725.jpg.chip.jpg,52,TRAIN,EXCLUDE
902,1304,27_0_1_20170104181441861.jpg.chip.jpg,27,TRAIN,EXCLUDE
9572,13743,24_1_0_20170103163324584.jpg.chip.jpg,24,TRAIN,EXCLUDE
11360,16324,31_1_2_20170109141257277.jpg.chip.jpg,31,TRAIN,EXCLUDE
3118,4436,26_0_1_20170116205227300.jpg.chip.jpg,26,TRAIN,EXCLUDE
9635,13837,28_1_0_20170116211818606.jpg.chip.jpg,28,TRAIN,EXCLUDE
7303,10474,49_0_0_20170112222149209.jpg.chip.jpg,49,TRAIN,EXCLUDE
3263,4645,35_0_2_20170116233726860.jpg.chip.jpg,35,TRAIN,EXCLUDE
12775,18372,28_0_1_20170113193253025.jpg.chip.jpg,28,TRAIN,EXCLUDE
12298,17692,40_0_0_20170117091924107.jpg.chip.jpg,40,TRAIN,EXCLUDE
5967,8565,30_0_3_20170104220333766.jpg.chip.jpg,30,TRAIN,EXCLUDE
8443,12114,26_0_3_20170119144035406.jpg.chip.jpg,26,TRAIN,EXCLUDE
7647,10966,55_1_0_20170113001632108.jpg.chip.jpg,55,TRAIN,EXCLUDE
6855,9835,50_0_0_20170116225153572.jpg.chip.jpg,50,TRAIN,EXCLUDE
7163,10275,31_1_3_20170119200200605.jpg.chip.jpg,31,TRAIN,EXCLUDE
647,948,31_0_0_20170108230119324.jpg.chip.jpg,31,TRAIN,EXCLUDE
9361,13433,26_1_0_20170117174144110.jpg.chip.jpg,26,TRAIN,EXCLUDE
11649,16754,50_0_0_20170111171747253.jpg.chip.jpg,50,TRAIN,EXCLUDE
10752,15434,25_1_0_20170105183547063.jpg.chip.jpg,25,TRAIN,EXCLUDE
7746,11112,56_1_1_20170116230711681.jpg.chip.jpg,56,TRAIN,LABELED
1396,2014,30_0_2_20170113132649300.jpg.chip.jpg,30,TRAIN,EXCLUDE
5001,7175,27_0_1_20170117010034334.jpg.chip.jpg,27,TRAIN,EXCLUDE
10214,14671,35_1_2_20170116184621951.jpg.chip.jpg,35,TRAIN,EXCLUDE
4747,6798,39_0_4_20170104000800885.jpg.chip.jpg,39,TRAIN,EXCLUDE
4907,7034,38_1_0_20170109142047234.jpg.chip.jpg,38,TRAIN,LABELED
3610,5148,26_1_2_20170116175900172.jpg.chip.jpg,26,TRAIN,EXCLUDE
10792,15500,47_0_0_20170104210309196.jpg.chip.jpg,47,TRAIN,EXCLUDE
11174,16050,35_1_0_20170113001639849.jpg.chip.jpg,35,TRAIN,EXCLUDE
6940,9958,26_0_0_20170116224849492.jpg.chip.jpg,26,TRAIN,EXCLUDE
